age,balance,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_secondary,education_tertiary,education_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_yes,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,y_yes
1.3509894017623898,-0.30806608448392436,5,0.5978120281291093,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.5191347713206707,-0.28674501065905084,17,-0.5857469202712501,-0.5725647690875362,0.635277171229368,0.8509496759564761,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.4483348492255799,-0.259552916505589,30,-0.3083502917399159,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1.1562985068360097,-0.4693646429851413,21,-1.0018418630682515,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.9853013373541718,-0.4489705723700449,27,-0.9371159830776068,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.74037119161515,-0.4888317103904606,21,-0.18814508604300437,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.7669167169832494,-0.12019343396909694,13,1.5871933365575346,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0.0854985847409189,0.057791182308107966,14,-0.2991037374555381,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3.589934693415761,-0.43104851031435415,22,-0.7891711145275618,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-0.8879558898909817,0.1436934797474534,14,-0.4655417145743386,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.7906104424277917,0.714109454830301,6,-0.18814508604300437,-0.25537353749253283,2.977294996886066,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.7640649170596923,-0.3896423669443099,30,-0.18814508604300437,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.30388320511184136,3.1972420527532504,17,-0.18814508604300437,-0.25537353749253283,0.5957494442140651,1.4338652620815966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.4985741000382215,-0.33093216365842637,11,-0.7059521259681616,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.0589530593728196,-0.1566555602203299,13,1.6889054336856906,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.8879558898909817,0.17922860278890923,21,-0.18814508604300437,0.37900892569747396,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.20653775764865132,-0.23236082235212713,7,-0.7151986802525394,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.3509894017623898,-0.4570046001881132,2,-1.1405401773339185,0.06181769410247058,-0.35291600415320507,0.8509496759564761,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.4720285746701223,-0.5018097553273401,21,-0.18814508604300437,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.9350620865415302,0.9285561973587388,27,-0.012460554639826035,-0.5725647690875362,0.5068120584296335,0.2680340898313556,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.30388320511184136,-0.486359701831055,29,-0.779924560243184,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.6932649949646016,-0.026257108711683245,15,2.391643559298404,-0.5725647690875362,0.1510625152919072,0.2680340898313556,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.1562985068360097,0.18757163167690322,14,0.8289758852385545,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.6695712695200593,0.4449695229250138,15,-0.2158847488961378,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.4985741000382215,-0.47060064726484413,26,1.2173311651824223,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.1297529814679104,-0.37357431130817337,7,1.3005501537418227,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.6695712695200593,1.3172795433252733,13,0.4128809424415531,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.6695712695200593,-0.0831133055780126,4,-0.447048606005583,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1.4483348492255799,4.711965297529046,7,0.3758947253040419,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.9616076119096295,-0.43908253813242243,8,-0.447048606005583,-0.5725647690875362,1.2776027352280406,2.5996964343318374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.9853013373541718,-0.3973673936924525,28,-0.25287096603364906,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.8879558898909817,-0.39056937015408705,19,-0.16965197747424876,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.40122865257503143,-0.5018097553273401,16,0.7919896681010432,-0.25537353749253283,1.3961859162739492,1.4338652620815966,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.0854985847409189,-0.5011917531874887,5,1.8276037479513576,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.9853013373541718,1.428828929568452,9,-0.18814508604300437,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.011846862722271173,-0.3745013145179505,3,-0.2621175203180268,0.6962001572924774,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.20653775764865132,-0.3955133872728983,15,0.35740161673528625,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.2536439542991997,0.4937916919732748,14,-1.066567743058896,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.011846862722271173,-0.4480435691602678,14,1.7073985422544462,-0.25537353749253283,2.532608067963908,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.10919231018546124,-0.31919012300124966,14,-0.88163665737134,1.0133913888874808,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.10919231018546124,-0.43413852101361117,17,-0.18814508604300437,-0.25537353749253283,1.5345329608275096,0.2680340898313556,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.8377166390783402,-0.5002647499777116,26,-1.1035539601964073,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-1.2773376797437421,-0.4471165659504907,6,-0.2991037374555381,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.0589530593728196,-0.29879605238615325,7,1.9940417250701583,-0.25537353749253283,4.143362943837502,0.8509496759564761,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.40122865257503143,-0.0954733483750407,30,0.3851412795884197,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.20653775764865132,-0.04881418681625956,7,2.068014159345181,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.011846862722271173,-0.2301978148626472,7,-1.1312936230495407,0.37900892569747396,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.6932649949646016,0.06397120370662203,20,0.19096363961648574,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.20653775764865132,-0.46751063656558706,18,-0.18814508604300437,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.6932649949646016,-0.36121426851114524,20,1.7536313136763353,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.8879558898909817,0.6155381135240018,14,-0.16040542318987097,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.54568029668877,3.852942323135592,11,-0.18814508604300437,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.011846862722271173,-0.01760507875376356,1,1.0046604166417328,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.011846862722271173,1.1748300500895241,14,-0.3083502917399159,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-1.082646784817362,-0.4211604760767316,19,0.46836026814781995,-0.5725647690875362,0.9514989873517914,11.343430226208644,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4985741000382215,0.3766802864714334,12,2.687533296398494,-0.5725647690875362,1.3961859162739492,0.2680340898313556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.30388320511184136,-0.34947222785396853,11,-0.18814508604300437,-0.25537353749253283,3.224343290731709,3.765527606582078,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.20653775764865132,1.3509606599471748,21,1.5039743479981345,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.54568029668877,0.6652872857820399,13,-1.0850608516276516,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.6932649949646016,-0.33989319468627177,13,-1.602867891552809,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.8879558898909817,-0.32444314118998663,14,-0.18814508604300437,-0.25537353749253283,1.0305544413823973,1.4338652620815966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.40122865257503143,-0.36986629846906494,9,1.7443847593919575,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.7906104424277917,-0.3525622385532256,3,-0.18814508604300437,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1.4483348492255799,0.5460128727907186,21,0.560825810991598,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.20653775764865132,-0.5018097553273401,23,-0.18814508604300437,0.06181769410247058,-0.4122075946761594,-0.31488149629376483,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9587558119860724,0.2669849066478089,30,0.6995241252572652,1.0133913888874808,1.2677208034742147,1.4338652620815966,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1.64302574415196,-0.03305513225004871,29,-1.6213610001215646,0.6962001572924774,-0.4122075946761594,-0.31488149629376483,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.8879558898909817,-0.4347565231534626,15,1.2450708280355558,0.6962001572924774,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.7906104424277917,-0.4950117317889747,30,-0.9833487544994959,-0.25537353749253283,1.6432342101195925,0.2680340898313556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.5693740221333123,-0.39953040118193245,26,-0.11417265176798191,0.37900892569747396,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
-1.5693740221333123,-0.3457642150148601,17,1.8830830736576245,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-1.082646784817362,0.05686417909833086,18,-0.9186228745088512,-0.25537353749253283,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-1.8614103645228823,0.7684936431372247,19,-1.0850608516276516,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.20653775764865132,-0.48574169969120357,13,-1.0480746344901406,-0.5725647690875362,-0.4122075946761594,-0.31488149629376483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
